gene_id,gene_type,gene_short_name,merged_logit_coeff
ENSMUSG00000039037.5,protein_coding,St6galnac5,0.6384349966306426
ENSMUSG00000022340.14,protein_coding,Sybu,0.6383861401678115
ENSMUSG00000032064.17,protein_coding,Dixdc1,0.6383267038341709
ENSMUSG00000021782.14,protein_coding,Dlg5,0.6369921057065231
ENSMUSG00000020340.16,protein_coding,Cyfip2,0.6366148925030032
ENSMUSG00000074766.10,protein_coding,Ism1,0.6337720956023347
ENSMUSG00000029368.10,protein_coding,Alb,0.6329036003765482
ENSMUSG00000000486.13,protein_coding,Sept1,0.6325469591511843
ENSMUSG00000044164.2,protein_coding,Rnf182,0.6315542360078479
ENSMUSG00000003421.13,protein_coding,Nosip,0.6303515843086236
ENSMUSG00000036292.14,protein_coding,Gramd1c,0.6300178671576403
ENSMUSG00000018427.7,protein_coding,Ypel2,0.6290298258276606
ENSMUSG00000008206.16,protein_coding,Cers4,0.6288430801826619
ENSMUSG00000022817.14,protein_coding,Itgb5,0.6287956918487363
ENSMUSG00000079546.1,protein_coding,Gm11146,0.6280449742983757
ENSMUSG00000054932.6,protein_coding,Afp,0.6278322492099474
ENSMUSG00000066800.11,protein_coding,Rnasel,0.6267547647619731
ENSMUSG00000032534.17,protein_coding,Cep63,0.6251168177621181
ENSMUSG00000022265.6,protein_coding,Ank,0.6236993192539169
ENSMUSG00000030035.14,protein_coding,Wbp1,0.6235478294242079
ENSMUSG00000075569.10,protein_coding,Rsph10b,0.6231896916205133
ENSMUSG00000026585.13,protein_coding,Kifap3,0.6227280715271238
ENSMUSG00000032698.15,protein_coding,Lmo2,0.6212911113685177
ENSMUSG00000036644.15,protein_coding,Tbc1d9b,0.6209695604572658
ENSMUSG00000022822.15,protein_coding,Abcc5,0.6208403817249748
ENSMUSG00000017831.7,protein_coding,Rab5a,0.6199753180922556
ENSMUSG00000025475.17,protein_coding,Adgra1,0.6189057077404578
ENSMUSG00000022112.14,protein_coding,Gpc5,0.6177945028023193
ENSMUSG00000058145.16,protein_coding,Adamts17,0.617227119943662
ENSMUSG00000005873.5,protein_coding,Reep5,0.6164043759952097
ENSMUSG00000020866.17,protein_coding,Cacna1g,0.615773645454176
ENSMUSG00000028583.14,protein_coding,Pdpn,0.6153306818609359
ENSMUSG00000000560.9,protein_coding,Gabra2,0.6151538978041842
ENSMUSG00000033763.14,protein_coding,Mtss1l,0.6132653910990945
ENSMUSG00000025959.13,protein_coding,Klf7,0.6132132368376171
ENSMUSG00000055053.17,protein_coding,Nfic,0.612234752460378
ENSMUSG00000020776.18,protein_coding,Fbf1,0.6118156332076489
ENSMUSG00000022311.15,protein_coding,Csmd3,0.6116543810835844
ENSMUSG00000030983.4,protein_coding,Bccip,0.6115444770287967
ENSMUSG00000027674.16,protein_coding,Pex5l,0.6098172857351832
ENSMUSG00000017453.4,protein_coding,Pipox,0.6094072806276944
ENSMUSG00000067786.16,protein_coding,Nnat,0.6091420101621017
ENSMUSG00000031099.16,protein_coding,Smarca1,0.6087422171070707
ENSMUSG00000024431.14,protein_coding,Nr3c1,0.6082912190689117
ENSMUSG00000041057.9,protein_coding,Wdr43,0.6046874933584419
ENSMUSG00000016624.15,protein_coding,Phf21b,0.603168074705502
ENSMUSG00000022523.9,protein_coding,Fgf12,0.6015381847593234
ENSMUSG00000021720.10,protein_coding,Rnf180,0.6000685372825643
ENSMUSG00000039519.6,protein_coding,Cyp7b1,0.599206842464645
ENSMUSG00000043384.15,protein_coding,Gprasp1,0.5990370114395386
ENSMUSG00000039199.6,protein_coding,Zdhhc1,0.5971518541941552
ENSMUSG00000028382.15,protein_coding,Ptbp3,0.5965901360990561
ENSMUSG00000027864.9,protein_coding,Ptgfrn,0.5963863617543324
ENSMUSG00000041120.6,protein_coding,Nbl1,0.5957759147060901
ENSMUSG00000025372.16,protein_coding,Baiap2,0.5953113261073125
ENSMUSG00000059423.13,protein_coding,Zfp933,0.5950391491045643
ENSMUSG00000027751.13,protein_coding,Supt20,0.595035245770836
ENSMUSG00000016493.13,protein_coding,Cd46,0.5943909236637717
ENSMUSG00000030059.15,protein_coding,Tmf1,0.5934333001447781
ENSMUSG00000049357.11,protein_coding,4933408B17Rik,0.5932854015868165
ENSMUSG00000000690.5,protein_coding,Hoxb6,0.5928295412916536
ENSMUSG00000027951.16,protein_coding,Adar,0.592313863390448
ENSMUSG00000032258.15,protein_coding,Lca5,0.5917270300095193
ENSMUSG00000008301.11,protein_coding,Phax,0.5882563077794475
ENSMUSG00000002968.8,protein_coding,Med25,0.5878431316754293
ENSMUSG00000089715.11,protein_coding,Cbx6,0.5873169002242324
ENSMUSG00000036510.17,protein_coding,Cdh8,0.5850602913232963
ENSMUSG00000008398.14,protein_coding,Elk3,0.5846984719341236
ENSMUSG00000028999.15,protein_coding,Rint1,0.5845112282294378
ENSMUSG00000020140.15,protein_coding,Lgr5,0.5834817796793541
ENSMUSG00000064080.12,protein_coding,Fbln2,0.5830874785629425
ENSMUSG00000048794.14,protein_coding,Cfap100,0.580320373796422
ENSMUSG00000069895.4,protein_coding,Atxn1l,0.5794252984624136
ENSMUSG00000066442.17,protein_coding,Mthfs,0.5782708875852256
ENSMUSG00000062713.7,protein_coding,Sim2,0.5779088967709585
ENSMUSG00000001323.17,protein_coding,Srr,0.5777763697347049
ENSMUSG00000032382.14,protein_coding,Snx1,0.577768906176179
ENSMUSG00000001472.17,protein_coding,Tcf25,0.5768224043126906
ENSMUSG00000024163.17,protein_coding,Mapk8ip3,0.5755249187907472
ENSMUSG00000056673.14,protein_coding,Kdm5d,0.5737432077207059
ENSMUSG00000024539.17,protein_coding,Ptpn2,0.5735286454121058
ENSMUSG00000009394.13,protein_coding,Syn2,0.5732470877212222
ENSMUSG00000040606.13,protein_coding,Kazn,0.5731953038491782
ENSMUSG00000041115.16,protein_coding,Iqsec2,0.5729993699326261
ENSMUSG00000027831.9,protein_coding,Veph1,0.5723569593129867
ENSMUSG00000040260.7,protein_coding,Daam2,0.5718249933613342
ENSMUSG00000050069.3,protein_coding,Grem2,0.5716674283304963
ENSMUSG00000020523.14,protein_coding,Fam114a2,0.5711358754466395
ENSMUSG00000021124.13,protein_coding,Vti1b,0.5703477336198928
ENSMUSG00000031161.15,protein_coding,Hdac6,0.5702721525726674
ENSMUSG00000024787.13,protein_coding,Snx15,0.5689655135044939
ENSMUSG00000036095.10,protein_coding,Dgkb,0.5685962672501272
ENSMUSG00000000266.11,protein_coding,Mid2,0.5684531823343635
ENSMUSG00000047749.2,protein_coding,Zc3hav1l,0.5683582341055321
ENSMUSG00000024740.9,protein_coding,Ddb1,0.5683171530888201
ENSMUSG00000034285.15,protein_coding,Nipsnap1,0.5675746442580147
ENSMUSG00000040659.3,protein_coding,Efhd2,0.5675300276628843
ENSMUSG00000024789.12,protein_coding,Jak2,0.567388149821898
ENSMUSG00000068220.5,protein_coding,Lgals1,0.5665593137374693
ENSMUSG00000087370.2,protein_coding,Tmem170b,0.5656953567881653
ENSMUSG00000042507.14,protein_coding,Elmsan1,0.5656941152513915
ENSMUSG00000036533.8,protein_coding,Cdc42ep3,0.5656045345547619
ENSMUSG00000026077.15,protein_coding,Npas2,0.564595671125317
ENSMUSG00000025366.7,protein_coding,Esyt1,0.5643145989378403
ENSMUSG00000034949.18,protein_coding,Zfr2,0.5637490076764773
ENSMUSG00000022711.15,protein_coding,Pmm2,0.5634986781866449
ENSMUSG00000020196.9,protein_coding,Cabin1,0.5626058769766606
ENSMUSG00000024998.17,protein_coding,Plce1,0.562189823242086
ENSMUSG00000045302.13,protein_coding,Preb,0.561214609600837
ENSMUSG00000051401.6,protein_coding,Kctd16,0.5610008534780322
ENSMUSG00000004415.15,protein_coding,Col26a1,0.5604305025581173
ENSMUSG00000020695.14,protein_coding,Mrc2,0.5602753272409792
ENSMUSG00000020752.11,protein_coding,Recql5,0.5586577987630509
ENSMUSG00000029094.12,protein_coding,Afap1,0.557843199596136
ENSMUSG00000025035.8,protein_coding,Arl3,0.5574721963161438
ENSMUSG00000027457.15,protein_coding,Snph,0.5546361618522282
ENSMUSG00000021514.17,protein_coding,Zfp369,0.553011453521271
ENSMUSG00000020283.5,protein_coding,Pex13,0.5523154866773471
ENSMUSG00000052407.16,protein_coding,Ccdc171,0.5522067638994799
ENSMUSG00000040605.6,protein_coding,Bace2,0.5506295785595842
ENSMUSG00000028229.11,protein_coding,Rmdn1,0.550610684013269
ENSMUSG00000053644.13,protein_coding,Aldh7a1,0.549992706392688
ENSMUSG00000026527.13,protein_coding,Rgs7,0.5492905694618374
ENSMUSG00000058743.6,protein_coding,Kcnj14,0.5492853158192402
ENSMUSG00000078772.2,protein_coding,Gm12353,0.549116826060191
ENSMUSG00000026309.14,protein_coding,Ilkap,0.548938701687045
ENSMUSG00000047146.15,protein_coding,Tet1,0.5489378864235226
ENSMUSG00000037552.17,protein_coding,Plekhg2,0.5463326865905478
ENSMUSG00000071984.10,protein_coding,Fndc1,0.546288016445558
ENSMUSG00000015243.4,protein_coding,Abca1,0.5454208296595155
ENSMUSG00000020023.17,protein_coding,Tmcc3,0.5453219897641624
ENSMUSG00000029389.17,protein_coding,Ddx55,0.5451839905096013
ENSMUSG00000026799.15,protein_coding,Med27,0.5447973860080564
ENSMUSG00000037012.18,protein_coding,Hk1,0.5441578262429572
ENSMUSG00000028552.13,protein_coding,Eps15,0.5438224426040447
ENSMUSG00000078919.10,protein_coding,Dpm1,0.5437594721508361
ENSMUSG00000017686.16,protein_coding,Rhot1,0.5426779084908813
ENSMUSG00000005362.14,protein_coding,Crbn,0.5417166113875921
ENSMUSG00000016921.14,protein_coding,Srsf6,0.5410413860502123
ENSMUSG00000020388.12,protein_coding,Pdlim4,0.5410223732643956
ENSMUSG00000024913.16,protein_coding,Lrp5,0.540775612390711
ENSMUSG00000029777.10,protein_coding,Gars,0.5395904464904581
ENSMUSG00000006288.7,protein_coding,Ttc5,0.5394939278387807
ENSMUSG00000038305.14,protein_coding,Spats2l,0.5383504834311392
ENSMUSG00000041757.16,protein_coding,Plekha6,0.5383050194975025
ENSMUSG00000029478.16,protein_coding,Ncor2,0.537903825584537
ENSMUSG00000057337.13,protein_coding,Chst3,0.5372720198319538
ENSMUSG00000036833.16,protein_coding,Pnpla7,0.5369190531910907
ENSMUSG00000030223.14,protein_coding,Ptpro,0.535333404687798
ENSMUSG00000030410.16,protein_coding,Dmwd,0.5352700849184218
ENSMUSG00000025880.11,protein_coding,Smad7,0.5343680378305972
ENSMUSG00000031654.16,protein_coding,Cbln1,0.532738343276195
ENSMUSG00000027742.13,protein_coding,Cog6,0.5327014441430085
ENSMUSG00000020070.18,protein_coding,Rufy2,0.5324902318084885
ENSMUSG00000066278.6,protein_coding,Vps37b,0.5324339450805047
ENSMUSG00000023826.14,protein_coding,Park2,0.5322218225024518
ENSMUSG00000053641.9,protein_coding,Dennd4a,0.531934243197077
ENSMUSG00000047786.12,protein_coding,Lix1,0.5307945730955209
ENSMUSG00000079557.10,protein_coding,March2,0.5306411233873494
ENSMUSG00000020015.10,protein_coding,Cdk17,0.5303745495014818
ENSMUSG00000052798.12,protein_coding,Nup107,0.5300559592172062
ENSMUSG00000003762.13,protein_coding,Coq8b,0.5299628416165896
ENSMUSG00000017144.8,protein_coding,Rnd3,0.5296498628258832
ENSMUSG00000025199.16,protein_coding,Chuk,0.5286737980112733
ENSMUSG00000061778.10,protein_coding,Mospd2,0.5283349095402458
ENSMUSG00000005682.8,protein_coding,Pan2,0.526850401073327
ENSMUSG00000040729.7,protein_coding,Cep126,0.526658629786678
ENSMUSG00000037818.16,protein_coding,Abhd18,0.5263470115291631
ENSMUSG00000061411.12,protein_coding,Nol4l,0.5247234419534798
ENSMUSG00000039934.12,protein_coding,Gsap,0.5246514463364138
ENSMUSG00000069255.12,protein_coding,Dusp22,0.5245167692867269
ENSMUSG00000025013.14,protein_coding,Tll2,0.5239842236022471
ENSMUSG00000052459.13,protein_coding,Atp6v1a,0.523769135520417
ENSMUSG00000027339.15,protein_coding,Rassf2,0.5217657312404625
ENSMUSG00000041144.10,protein_coding,Dnah7b,0.521393331060597
ENSMUSG00000044066.14,protein_coding,Cep68,0.5213387852409583
ENSMUSG00000039004.5,protein_coding,Bmp6,0.5211304052243634
ENSMUSG00000024143.14,protein_coding,Rhoq,0.5206259592961493
ENSMUSG00000027750.16,protein_coding,Postn,0.520577358794554
ENSMUSG00000034055.16,protein_coding,Phka1,0.5205156891766598
ENSMUSG00000025270.13,protein_coding,Alas2,0.5204128256455489
ENSMUSG00000052949.14,protein_coding,Rnf157,0.520400050736118
ENSMUSG00000035284.10,protein_coding,Vps13c,0.5202036302778682
ENSMUSG00000022270.15,protein_coding,Fam134b,0.5200235671929407
ENSMUSG00000062980.15,protein_coding,Cped1,0.519319464363326
ENSMUSG00000036264.9,protein_coding,Fstl4,0.519311675309549
ENSMUSG00000035131.14,protein_coding,Brinp3,0.5189696495244346
ENSMUSG00000102049.1,protein_coding,Zbed6,0.5185060277497964
ENSMUSG00000055485.6,protein_coding,Soga1,0.517950980835178
ENSMUSG00000025558.16,protein_coding,Dock9,0.5176775844675292
ENSMUSG00000031931.4,protein_coding,Ankrd49,0.5176126800412941
ENSMUSG00000024501.19,protein_coding,Dpysl3,0.5174699249356576
ENSMUSG00000043535.13,protein_coding,Setx,0.5173325216901543
ENSMUSG00000020300.14,protein_coding,Cpeb4,0.515453634562583
ENSMUSG00000047085.14,protein_coding,Lrrc4b,0.5152219351046228
ENSMUSG00000027663.12,protein_coding,Zmat3,0.515139474350221
ENSMUSG00000039704.6,protein_coding,Lmbrd2,0.5150414879504324
ENSMUSG00000022833.6,protein_coding,Ccdc14,0.5148812147554945
ENSMUSG00000024597.10,protein_coding,Slc12a2,0.5144116579711258
ENSMUSG00000027394.13,protein_coding,Ttl,0.5137538903106249
ENSMUSG00000027438.14,protein_coding,Napb,0.5133079979301517
ENSMUSG00000023044.1,protein_coding,Csad,0.5129979538470554
ENSMUSG00000021114.8,protein_coding,Atp6v1d,0.5129572894049885
ENSMUSG00000041815.13,protein_coding,Poldip3,0.5122812605225318
ENSMUSG00000018395.19,protein_coding,Kif3a,0.5114386339712765
ENSMUSG00000033595.6,protein_coding,Lgi3,0.5112697289619743
ENSMUSG00000035545.13,protein_coding,Leng8,0.5111994860312278
ENSMUSG00000052676.16,protein_coding,Zmat1,0.5104724698242759
ENSMUSG00000037049.9,protein_coding,Smpd1,0.5104491508405333
ENSMUSG00000027967.8,protein_coding,Neurog2,0.5103960836648729
ENSMUSG00000035578.15,protein_coding,Iqcg,0.5103887619968867
ENSMUSG00000039953.13,protein_coding,Clstn1,0.5102034964964406
ENSMUSG00000019828.13,protein_coding,Grm1,0.5089542196912435
ENSMUSG00000029860.16,protein_coding,Zyx,0.5084053982065646
ENSMUSG00000028637.15,protein_coding,Ccdc30,0.5072425615739385
ENSMUSG00000035551.6,protein_coding,Igfbpl1,0.5069269249530145
ENSMUSG00000027575.19,protein_coding,Arfgap1,0.5069045845278846
ENSMUSG00000037652.15,protein_coding,Phc3,0.5067218756482992
ENSMUSG00000059708.12,protein_coding,Akap17b,0.5061821363912191
ENSMUSG00000006651.8,protein_coding,Aplp1,0.5060712125474949
ENSMUSG00000024897.8,protein_coding,Apba1,0.5059645343030821
ENSMUSG00000053886.4,protein_coding,Sh2d4a,0.5059257832400939
ENSMUSG00000029780.14,protein_coding,Nt5c3,0.5058116003197616
ENSMUSG00000034685.4,protein_coding,Fam171a2,0.5056927841897532
ENSMUSG00000034462.9,protein_coding,Pkd2,0.5052369567012204
ENSMUSG00000033022.7,protein_coding,Cdo1,0.5045087127588201
ENSMUSG00000026753.5,protein_coding,Ppp6c,0.5037277492454966
ENSMUSG00000053070.5,protein_coding,9230110C19Rik,0.5036949495148115
ENSMUSG00000033379.13,protein_coding,Atp6v0b,0.5033967986214888
ENSMUSG00000066571.13,protein_coding,4931406P16Rik,0.5033237706498481
ENSMUSG00000020122.16,protein_coding,Egfr,0.5028028184534223
ENSMUSG00000074785.4,protein_coding,Plxnc1,0.5027945957737663
ENSMUSG00000023452.18,protein_coding,Pisd,0.5024493169821963
ENSMUSG00000052852.8,protein_coding,Reep1,0.5024433434534094
ENSMUSG00000038034.15,protein_coding,Igsf8,0.5014463830101406
ENSMUSG00000031636.7,protein_coding,Pdlim3,0.5012931196235282
ENSMUSG00000029442.18,protein_coding,Wdr66,0.5012911831560617
ENSMUSG00000069833.12,protein_coding,Ahnak,0.5010918603203607
ENSMUSG00000029866.13,protein_coding,Kel,0.500827169055037
ENSMUSG00000044768.16,protein_coding,D1Ertd622e,0.5005899211067669
ENSMUSG00000035681.6,protein_coding,Kcnc2,0.5002404845550021
ENSMUSG00000020524.16,protein_coding,Gria1,0.49971815145687387
ENSMUSG00000022829.14,protein_coding,Stxbp5l,0.4992651671529976
ENSMUSG00000029095.17,protein_coding,Ablim2,0.49919435657551053
ENSMUSG00000041921.16,protein_coding,Metap1d,0.4989880141323052
ENSMUSG00000072258.10,protein_coding,Taf1a,0.4989732160243284
ENSMUSG00000027676.11,protein_coding,Ccdc39,0.4982815704686949
ENSMUSG00000067430.7,protein_coding,Zfp763,0.49809687882067066
ENSMUSG00000041482.16,protein_coding,Piezo2,0.49805032591658926
ENSMUSG00000060548.12,protein_coding,Tnfrsf19,0.4977086176981659
ENSMUSG00000019880.10,protein_coding,Rspo3,0.4976811112647219
ENSMUSG00000034714.9,protein_coding,Ttyh2,0.4975649586732258
ENSMUSG00000022321.15,protein_coding,Cdh10,0.4968418820005239
ENSMUSG00000018537.16,protein_coding,Pcgf2,0.49676975238153914
ENSMUSG00000049420.8,protein_coding,Tmem200a,0.4962681816107749
ENSMUSG00000038855.10,protein_coding,Itpkb,0.49623499140607275
ENSMUSG00000060376.7,protein_coding,Bckdha,0.49622938642790176
ENSMUSG00000021000.15,protein_coding,Mia2,0.4961622985608294
ENSMUSG00000006599.13,protein_coding,Gtf2h1,0.49574430366210454
ENSMUSG00000027164.8,protein_coding,Traf6,0.4955353673018096
ENSMUSG00000020042.15,protein_coding,Btbd11,0.49504503835837066
ENSMUSG00000086727.7,protein_coding,4931428L18Rik,0.4948241300919426
ENSMUSG00000045636.16,protein_coding,Mtus1,0.49465004698259596
ENSMUSG00000030409.15,protein_coding,Dmpk,0.49441892295320344
ENSMUSG00000038860.15,protein_coding,Garnl3,0.4941270845287079
ENSMUSG00000085925.2,protein_coding,Rtl1,0.4940337550108239
ENSMUSG00000027937.15,protein_coding,Jtb,0.4939221531321805
ENSMUSG00000023089.12,protein_coding,Ndufa5,0.49321600787348074
ENSMUSG00000046668.8,protein_coding,Cxxc5,0.4931898806950746
ENSMUSG00000020014.16,protein_coding,Cfap54,0.49310640851728854
ENSMUSG00000036104.12,protein_coding,Rab3gap1,0.4929049087572339
ENSMUSG00000032261.16,protein_coding,Sh3bgrl2,0.4920338673983412
ENSMUSG00000035293.13,protein_coding,G2e3,0.4915173377576344
ENSMUSG00000028351.5,protein_coding,Brinp1,0.49101804896598283
ENSMUSG00000067879.3,protein_coding,3110035E14Rik,0.49082782132115677
ENSMUSG00000060798.7,protein_coding,Intu,0.4906891206331551
ENSMUSG00000033909.17,protein_coding,Usp36,0.48994403750715
ENSMUSG00000032186.15,protein_coding,Tmod2,0.48960689245577627
ENSMUSG00000033676.13,protein_coding,Gabrb3,0.488930596283815
ENSMUSG00000032902.1,protein_coding,Slc16a1,0.48869878533639066
ENSMUSG00000025159.8,protein_coding,Mms19,0.4878457822828576
ENSMUSG00000024052.17,protein_coding,Lpin2,0.48784337713960146
ENSMUSG00000040537.17,protein_coding,Adam22,0.4874579000651171
ENSMUSG00000034525.6,protein_coding,Ice1,0.4870489897971434
ENSMUSG00000039285.12,protein_coding,Azi2,0.487039973414213
ENSMUSG00000020184.14,protein_coding,Mdm2,0.48662332030203903
ENSMUSG00000056459.14,protein_coding,Zbtb25,0.48651964516712065
ENSMUSG00000006574.15,protein_coding,Slc4a1,0.486471616790008
ENSMUSG00000030921.17,protein_coding,Trim30a,0.48635967368636657
ENSMUSG00000031355.16,protein_coding,Arhgap6,0.4859784471855538
ENSMUSG00000032612.14,protein_coding,Usp4,0.4857075211138278
ENSMUSG00000027962.14,protein_coding,Vcam1,0.48554776055900684
ENSMUSG00000026571.12,protein_coding,Dcaf6,0.48531569578605865
ENSMUSG00000020609.14,protein_coding,Apob,0.48480413553727725
ENSMUSG00000043131.14,protein_coding,Mob1a,0.484545356010577
ENSMUSG00000074852.3,protein_coding,Hpse2,0.4833981594105691
ENSMUSG00000030507.6,protein_coding,Dbx1,0.4830761607547646
ENSMUSG00000026509.15,protein_coding,Capn2,0.48285801979235277
ENSMUSG00000026976.15,protein_coding,Pax8,0.48248260178130875
ENSMUSG00000031169.13,protein_coding,Porcn,0.48164983458796323
ENSMUSG00000074925.3,protein_coding,Ptar1,0.48026522288677354
ENSMUSG00000022364.14,protein_coding,Tbc1d31,0.4795281659796681
ENSMUSG00000038299.15,protein_coding,Wdr36,0.47912895955401086
ENSMUSG00000031119.4,protein_coding,Gpc4,0.47898996178644415
ENSMUSG00000036565.7,protein_coding,Ttyh3,0.47879840071059526
ENSMUSG00000053483.13,protein_coding,Usp21,0.477178765784313
ENSMUSG00000026839.16,protein_coding,Upp2,0.476918702428893
ENSMUSG00000042129.8,protein_coding,Rassf4,0.4766875651694554
ENSMUSG00000024896.8,protein_coding,Minpp1,0.4766788566005355
ENSMUSG00000025931.15,protein_coding,Paqr8,0.47602605113099783
ENSMUSG00000021185.15,protein_coding,9030617O03Rik,0.47519212102584124
ENSMUSG00000000631.20,protein_coding,Myo18a,0.4750713335942916
ENSMUSG00000022687.12,protein_coding,Boc,0.4742891361547305
ENSMUSG00000035984.14,protein_coding,Nme5,0.47315296743495755
ENSMUSG00000025239.3,protein_coding,Limd1,0.4727339330767071
ENSMUSG00000002129.11,protein_coding,Sf3a1,0.4724249314434106
ENSMUSG00000037363.9,protein_coding,Letm2,0.47155327974197475
ENSMUSG00000005973.6,protein_coding,Rcn1,0.4713775772510978
ENSMUSG00000032046.15,protein_coding,Abhd12,0.4703576531063562
ENSMUSG00000047767.17,protein_coding,Atg16l2,0.470198722587726
ENSMUSG00000028139.5,protein_coding,Riiad1,0.47019577081653996
ENSMUSG00000026499.5,protein_coding,Acbd3,0.4699446419955895
ENSMUSG00000095930.1,protein_coding,Nim1k,0.46931094539855955
ENSMUSG00000034278.3,protein_coding,Dnajc17,0.4692179204052518
ENSMUSG00000055692.18,protein_coding,Tmem191c,0.46891234452072267
